72	mentor	3251
72	mentor	43724
72	mentor	16074
72	mentor	23673
72	mentor	31494
72	mentor	15024
72	mentor	21922
72	mentor	20708
72	mentor	17016
72	mentor	29311
72	mentor	6586
72	mentor	41
72	mentor	14735
72	mentor	19613
72	mentor	8243
72	mentor	7074
72	mentor	23103
73	knowswell	31978
74	knowswell	46882
78	knows	39128
78	boss	30342
79	boss	19057
79	boss	37145
79	boss	33725
80	knowswell	16892
81	boss	30337
81	boss	17261
82	knowswell	13704
83	knowswell	48245
84	knowswell	16000
85	mentor	39938
86	knowswell	21043
87	knowswell	7513
87	knowswell	24548
87	knowswell	43499
87	knowswell	6079
87	knowswell	35942
87	knowswell	28232
87	knowswell	43844
87	knowswell	15953
87	knowswell	34758
87	knowswell	27096
87	knowswell	23386
87	knowswell	16895
88	knowswell	28013
88	knowswell	4676
88	knowswell	1550
88	knowswell	10375
88	knowswell	25300
88	knowswell	21293
88	knowswell	46444
88	knowswell	33727
88	knowswell	19921
88	knowswell	1530
88	idol	14766
89	knowswell	40244
89	knowswell	3942
89	knowswell	36930
89	knowswell	11547
90	idol	38640
91	knows	41587
91	knowswell	30872
92	knowswell	47283
92	knowswell	39025
92	knowswell	9117
92	knowswell	44769
93	knowswell	3469
93	knowswell	40697
93	knowswell	5869
93	knowswell	15248
93	knowswell	16536
93	knowswell	9299
93	knowswell	10593
93	knowswell	6137
93	knowswell	23884
93	knowswell	31208
93	knowswell	34475
93	knowswell	28844
93	knowswell	2135
93	knowswell	45403
93	knowswell	44993
93	knowswell	43650
93	knowswell	36777
93	knowswell	7074
93	knowswell	8916
93	knowswell	1593
93	knowswell	7387
93	knowswell	46249
93	knowswell	23957
93	knowswell	36246
93	knowswell	27848
95	knowswell	36501
95	knowswell	15560
95	knowswell	32930
96	knowswell	10588
97	boss	566
98	mentor	46361
98	mentor	42200
98	mentor	20708
98	mentor	3082
98	mentor	38457
98	knows	30600
98	idol	37466
99	knows	1175
99	knows	34317
99	knowswell	6048
99	knowswell	21508
99	knows	44495
101	idol	13532
101	knowswell	6421
102	knowswell	43572
103	knowswell	31938
104	knows	13464
104	knows	36829
104	knows	12621
104	knowswell	41255
104	knows	15721
104	knows	1966
105	boss	10593
106	olderRelative	6019
110	boss	25772
110	knowswell	8602
111	knowswell	43704
112	knowswell	14439
113	idol	32672
114	knows	25561
115	knowswell	9568
117	boss	22882
118	knowswell	10401
119	mentor	14955
120	knows	16270
121	knowswell	8149
121	knowswell	3206
123	knows	35184
123	knows	884
123	knows	45420
123	olderRelative	3972
123	knows	15041
125	knowswell	20915
126	knows	22641
127	boss	12268
127	boss	26021
127	knowswell	6635
127	knowswell	19349
127	boss	1573
128	olderRelative	6611
129	knowswell	4029
129	knowswell	41057
130	knows	23811
133	boss	21066
133	idol	16631
133	knowswell	34751
134	knowswell	6496
135	idol	20897
135	knowswell	27636
135	knowswell	38858
135	knowswell	18181
135	idol	14980
135	idol	29380
135	idol	8190
135	idol	1306
135	idol	27899
135	idol	38542
135	knows	7051
135	idol	7086
135	idol	1254
135	idol	388
135	idol	44256
136	boss	41914
137	knows	16602
137	idol	37762
137	knowswell	235
137	knowswell	42234
138	idol	21373
139	idol	5381
140	knowswell	46046
140	knowswell	29817
140	knowswell	36457
140	knowswell	22589
140	knowswell	14458
141	knowswell	38663
141	mentor	9640
141	mentor	19613
141	mentor	20708
142	knowswell	1530
144	boss	10691
144	knowswell	41842
145	knowswell	21737
146	knowswell	6869
146	knowswell	39234
146	knowswell	15771
147	knowswell	4207
147	knowswell	10363
147	knowswell	21135
147	knowswell	32343
147	knowswell	6247
147	knows	29158
147	knowswell	4568
147	knowswell	17350
147	knowswell	47903
148	mentor	39080
149	knowswell	8207
150	knowswell	46407
151	olderRelative	33042
151	knowswell	10175
151	knowswell	9886
151	knowswell	10969
152	boss	11047
153	boss	48856
153	knowswell	18562
154	knows	32842
154	knows	35586
154	knows	22477
154	idol	20119
156	knows	36125
156	knowswell	23022
156	knowswell	20503
157	olderRelative	41774
159	knows	21378
159	knowswell	42250
160	idol	7481
160	idol	19862
160	idol	12781
160	idol	48410
161	olderRelative	7748
161	olderRelative	46712
161	olderRelative	10069
162	olderRelative	14905
163	knowswell	13692
164	knows	42325
164	knowswell	41462
164	knowswell	13105
164	knowswell	20986
164	knowswell	19816
164	knowswell	25414
164	knowswell	34873
164	knowswell	3102
164	knowswell	46860
164	knowswell	6151
164	knowswell	14122
164	knowswell	41407
164	knowswell	38286
164	knowswell	23033
164	knowswell	23574
164	knowswell	40639
164	knowswell	47925
164	knowswell	9487
164	knowswell	34672
164	knowswell	32127
164	knowswell	348
164	knowswell	29339
164	knowswell	31289
164	knowswell	21140
165	knowswell	7542
165	knowswell	14232
166	knowswell	4060
168	knows	35214
168	boss	4453
168	knowswell	47837
170	knowswell	47459
170	knowswell	22215
171	knows	16604
171	idol	1254
173	knowswell	29346
174	olderRelative	7748
174	knowswell	38985
176	boss	5606
178	knows	16634
179	knows	41817
179	knows	474
180	knowswell	7636
180	knowswell	677
183	knowswell	25901
184	knowswell	46494
184	mentor	27224
186	boss	49298
187	knowswell	35066
189	knowswell	32425
189	knowswell	37447
189	knowswell	21588
189	knowswell	17970
189	knowswell	33672
189	knowswell	48655
189	knowswell	9628
189	knowswell	29869
191	knowswell	45522
195	knowswell	47463
195	mentor	4887
196	knows	39365
199	olderRelative	46996
200	knows	22523
201	olderRelative	43316
201	idol	25876
202	idol	43638
202	idol	35757
202	knowswell	37855
203	knowswell	14066
203	knowswell	27981
204	knowswell	7982
204	knowswell	7151
206	knows	7795
206	knows	35921
208	idol	44949
209	olderRelative	27259
209	olderRelative	7748
209	olderRelative	20624
209	mentor	26165
210	knowswell	35741
211	knows	26554
211	olderRelative	22685
211	boss	43869
212	boss	5857
212	knowswell	2636
213	boss	15340
215	boss	5007
215	boss	3058
215	knowswell	38406
215	knowswell	29065
217	knowswell	12772
222	mentor	10556
223	knowswell	13850
224	knowswell	21598
225	knowswell	29976
225	knowswell	41945
225	knowswell	17157
225	knowswell	21140
225	knows	15058
225	knows	8181
225	knows	7391
225	knows	14883
225	knows	40187
225	knows	45711
225	knows	15760
225	knows	36730
225	knows	18876
225	knows	14560
225	knows	34607
226	knowswell	4627
226	knowswell	9503
228	knowswell	40862
228	knowswell	33191
228	knowswell	24029
228	knowswell	25376
228	knowswell	44260
228	knows	11566
228	boss	46409
231	mentor	21383
232	knowswell	34583
233	knowswell	9915
233	mentor	45444
233	mentor	28374
233	mentor	20708
233	knowswell	30202
233	knowswell	45781
234	idol	31382
234	idol	28937
234	idol	4319
234	idol	4370
234	idol	24899
234	idol	10493
234	idol	27755
235	idol	37463
235	knowswell	39234
235	knowswell	1025
236	knowswell	16320
237	boss	1953
237	knowswell	38481
239	knowswell	3158
240	knowswell	5593
241	olderRelative	49128
241	boss	23805
241	boss	17178
241	knowswell	8960
242	knowswell	35732
243	idol	36697
245	knowswell	7250
248	idol	4460
250	boss	17648
250	knowswell	28844
252	knowswell	37718
253	knows	21963
253	knows	8928
253	idol	15800
253	idol	5180
254	mentor	47402
255	boss	39853
256	knows	487
256	knowswell	40802
257	boss	33622
258	boss	24127
258	knowswell	20915
260	knowswell	18803
263	knowswell	1840
264	idol	20691
264	idol	4507
264	idol	43460
264	idol	32282
264	idol	13019
264	idol	42499
264	idol	9736
266	knowswell	688
266	knowswell	27215
266	knowswell	3230
266	knowswell	42382
266	knowswell	49503
266	knowswell	43499
266	knowswell	44124
266	knowswell	43751
267	idol	26571
268	idol	12013
269	idol	33469
271	knows	17932
271	olderRelative	6944
271	knowswell	24684
271	knowswell	4165
271	knows	42281
271	knows	32963
271	knows	45427
271	knows	40761
272	knows	29483
272	knows	44495
272	knowswell	30502
273	knows	9800
274	knowswell	46037
275	idol	10087
276	olderRelative	18387
278	knowswell	25527
278	knowswell	9746
278	knowswell	31978
278	knowswell	8073
278	knowswell	15761
278	knowswell	15996
278	knowswell	2147
278	knowswell	47461
278	knowswell	44806
278	knowswell	8713
278	knowswell	235
278	knowswell	42332
278	knowswell	8834
278	knowswell	39599
278	knowswell	23886
278	knowswell	28844
278	knowswell	8968
278	knowswell	27232
278	knowswell	45619
278	knowswell	3509
278	knowswell	12629
278	knowswell	26084
278	knowswell	44877
278	knowswell	21855
278	knowswell	43997
278	knowswell	36074
278	knowswell	48135
278	knowswell	21943
278	knowswell	33306
278	knowswell	4666
278	knowswell	1002
278	knowswell	12913
278	knowswell	26297
278	knowswell	27199
278	knowswell	39234
278	knowswell	15933
278	knowswell	40639
278	knowswell	38120
278	knowswell	44935
278	knowswell	19219
279	boss	23920
281	knowswell	6580
281	knowswell	12181
282	knowswell	1263
283	knows	147
283	knows	37138
283	idol	42235
283	mentor	40349
283	knows	34623
283	knows	9797
283	knows	12684
283	knows	38471
283	knows	49047
283	knows	47192
283	knows	38835
283	knows	33686
283	knows	33102
283	knows	7653
284	knowswell	30114
285	idol	2183
285	knowswell	24075
287	knowswell	8465
287	knowswell	22308
289	idol	34314
289	knowswell	39234
289	knowswell	35113
289	mentor	25793
293	knowswell	18134
296	knows	19862
297	knowswell	42721
297	knowswell	28099
297	knowswell	8524
298	idol	17953
301	knows	32633
302	idol	15636
302	knowswell	21091
303	boss	30672
303	boss	29362
304	mentor	23746
306	olderRelative	32865
306	olderRelative	48671
306	idol	26264
307	idol	7249
308	knowswell	45346
308	knowswell	4950
311	knowswell	11855
311	knowswell	34490
311	knowswell	12164
311	knowswell	40158
311	knowswell	39331
311	knows	21932
311	knows	6284
311	knowswell	34341
311	knowswell	36384
311	knows	12886
312	knowswell	5340
312	knowswell	4262
314	olderRelative	14090
314	idol	22583
315	idol	34562
315	idol	20507
316	idol	17645
316	idol	28299
317	knowswell	28049
319	knowswell	20265
321	knows	40396
321	knows	18642
321	knows	40375
321	knowswell	20063
321	knows	8457
321	knows	14849
322	knowswell	42670
323	knowswell	15213
326	knows	5477
326	idol	45110
327	knowswell	12978
328	knowswell	3683
330	knowswell	41025
330	knowswell	7848
331	knowswell	31691
332	knows	40018
332	idol	7089
333	knowswell	17839
334	knowswell	5524
334	knowswell	14200
334	knowswell	34321
334	knowswell	10175
334	idol	34123
334	olderRelative	7748
336	knows	31339
338	knowswell	30607
338	knowswell	28844
338	knowswell	5788
338	knowswell	6132
338	knows	34607
339	boss	26397
340	mentor	14392
342	knows	10175
343	boss	31486
343	boss	31356
343	mentor	20708
343	mentor	17373
343	boss	10949
343	boss	46869
343	boss	1102
343	boss	35425
343	boss	17149
344	knowswell	2110
344	knowswell	23751
344	knowswell	26900
346	knowswell	35595
346	knowswell	37579
347	knows	614
347	knows	45594
347	knows	8620
347	knows	28771
349	idol	3415
349	idol	36771
349	idol	46458
349	idol	8555
349	idol	38670
349	knows	16218
349	idol	47440
350	knowswell	28844
353	knowswell	4829
354	knowswell	1421
357	boss	22604
358	olderRelative	7018
359	knowswell	18151
361	olderRelative	29736
362	olderRelative	45004
367	boss	19243
367	boss	14451
367	boss	25652
367	knowswell	39408
368	boss	36875
368	boss	25442
368	knowswell	25449
369	olderRelative	25143
369	olderRelative	7748
369	olderRelative	14090
371	knowswell	20608
373	knows	38429
373	knows	24718
374	idol	24374
374	idol	44619
375	knowswell	39234
377	olderRelative	46050
377	knowswell	9068
378	boss	23076
379	knowswell	45985
379	knowswell	10542
379	knowswell	20474
379	knowswell	22666
379	knowswell	19510
380	boss	5748
380	boss	996
381	mentor	20708
381	mentor	35744
382	knowswell	65
382	knowswell	37655
386	knows	15393
387	idol	44534
388	idol	43633
388	knowswell	35527
388	knowswell	5944
389	knowswell	21667
389	knowswell	35380
390	knowswell	26523
394	knows	8482
396	boss	1434
396	knowswell	43074
396	knowswell	7668
399	olderRelative	7748
400	knows	28205
400	knows	43050
402	knowswell	6306
402	knowswell	34913
402	knowswell	49252
402	knowswell	25036
404	knowswell	49070
404	knowswell	26250
404	mentor	18488
406	knowswell	31353
406	knowswell	13408
406	knowswell	46148
406	knowswell	33561
406	knowswell	31278
406	knowswell	48724
407	idol	3403
408	knowswell	43667
409	knows	40187
409	knowswell	40537
409	mentor	31018
410	knowswell	20434
411	knows	3939
411	olderRelative	32784
411	olderRelative	2509
413	knowswell	36224
414	knowswell	19698
415	knows	26115
415	knows	37049
415	knowswell	48367
415	knowswell	19227
415	knows	34145
415	knows	37856
415	knows	36593
415	knows	37709
417	knows	31154
417	boss	15116
418	boss	47960
418	knowswell	1559
419	knows	34607
419	knowswell	14052
421	knows	40728
421	knowswell	5713
421	knowswell	15667
423	mentor	234
424	olderRelative	49167
424	olderRelative	31606
424	idol	10087
425	knowswell	1481
425	knowswell	36564
425	knowswell	44432
425	knowswell	34230
425	knowswell	36580
425	knowswell	26809
425	knowswell	8724
425	knowswell	13246
426	knowswell	49360
427	knowswell	20739
428	knows	21655
428	knows	21588
428	knows	15721
428	knows	3628
428	knows	40826
428	knows	19713
428	knows	26804
428	knows	35741
429	knowswell	26250
429	knowswell	31797
429	knowswell	28385
429	knowswell	43583
429	idol	40031
430	boss	26829
431	boss	1801
432	boss	42671
432	idol	10794
433	knowswell	1736
433	knowswell	48075
433	knowswell	16053
433	knowswell	49303
433	knowswell	19091
433	knowswell	3871
434	knowswell	34751
434	knowswell	24863
434	knowswell	30670
435	olderRelative	10029
435	knowswell	36392
435	knowswell	9786
436	knowswell	14831
437	knowswell	37779
439	knows	9228
440	knows	15393
441	idol	43238
442	idol	47185
443	knowswell	33645
443	knowswell	20864
443	knowswell	28406
443	knowswell	5370
443	knowswell	28098
444	knowswell	26250
446	knowswell	43384
446	knowswell	25559
448	mentor	18561
448	mentor	23036
448	mentor	28268
448	mentor	34138
448	mentor	10113
448	mentor	47306
448	mentor	21942
448	mentor	3446
448	mentor	20708
448	mentor	40162
448	olderRelative	46124
450	knows	45429
450	knowswell	12558
451	knows	46520
452	knows	11432
453	boss	28211
453	knowswell	7751
453	knowswell	27857
454	boss	2225
454	knowswell	33866
457	boss	18757
460	knowswell	32037
461	knows	5422
461	knows	12876
464	mentor	20332
466	knows	41845
466	knowswell	24974
467	knowswell	17065
467	knowswell	606
467	knowswell	7263
467	knowswell	44137
468	idol	31423
468	idol	44114
468	idol	35532
468	knowswell	38231
468	knows	2982
469	olderRelative	36380
469	mentor	30488
470	boss	36621
470	boss	33005
470	knowswell	26328
470	knowswell	29648
471	idol	25724
471	mentor	20708
472	knowswell	23414
473	boss	15216
474	knowswell	32421
474	knowswell	9635
475	knowswell	42825
476	olderRelative	1953
477	knowswell	13998
479	idol	23750
480	knowswell	22273
480	knowswell	21750
481	knowswell	40901
482	boss	33681
483	olderRelative	14090
483	olderRelative	44619
483	olderRelative	44096
483	olderRelative	7748
484	idol	47886
486	idol	40518
488	knowswell	1599
490	knows	47187
490	knowswell	8841
490	knowswell	30663
491	knowswell	17311
492	knows	12875
493	knowswell	39726
493	knowswell	32430
494	knowswell	34321
497	boss	2337
497	knowswell	10138
500	mentor	12277
504	olderRelative	8241
505	knows	40803
505	knows	36694
505	knowswell	19569
506	knowswell	20697
506	knowswell	47134
506	knowswell	28844
506	knowswell	2476
507	idol	7934
507	knowswell	39234
507	mentor	46910
508	knows	40728
508	knows	29304
508	knows	22968
508	idol	20658
508	knows	36256
508	knows	10515
511	knowswell	39234
513	boss	18055
514	knowswell	22881
515	knowswell	33276
516	idol	38063
518	knowswell	44142
519	knowswell	17108
519	knowswell	26320
519	knowswell	39574
519	knowswell	25792
520	knowswell	24031
520	knowswell	15458
520	knowswell	17838
521	knowswell	28467
521	knowswell	30492
521	mentor	28749
521	mentor	5612
521	knowswell	26076
521	knowswell	2530
522	boss	36804
522	knowswell	5687
524	knowswell	42740
524	knowswell	18562
524	knowswell	37767
524	knowswell	41012
524	knowswell	46166
524	knowswell	27512
524	knowswell	20841
524	knowswell	20453
524	knowswell	21230
524	knowswell	286
524	knowswell	2322
524	knowswell	15332
524	knowswell	19796
524	knowswell	14062
527	knowswell	40477
528	knowswell	43487
528	mentor	20708
529	mentor	20708
532	knows	24035
532	knows	44893
533	boss	7736
534	knowswell	233
535	boss	15064
535	idol	29675
535	idol	34171
535	idol	47450
535	knows	2356
535	knows	6078
536	boss	46519
537	olderRelative	21597
538	knowswell	40039
538	knowswell	3348
538	knowswell	12604
538	knowswell	42541
538	knowswell	47223
538	knowswell	12484
538	knowswell	27636
538	knowswell	17081
538	knowswell	30244
538	knowswell	31541
538	knowswell	36781
538	knowswell	35487
538	knowswell	33425
538	knowswell	9150
538	knowswell	42991
538	knowswell	20120
538	knowswell	9401
538	knowswell	24592
538	knowswell	20972
538	knowswell	10647
538	knowswell	39234
538	knowswell	41721
538	knowswell	11711
538	knowswell	46312
538	knowswell	3067
538	knowswell	14324
538	knowswell	21993
538	olderRelative	39695
539	knowswell	48536
539	knowswell	20467
540	boss	12497
541	olderRelative	13195
541	knowswell	765
543	knows	14180
544	boss	26322
546	idol	28000
547	idol	1494
548	idol	46729
549	knowswell	46654
550	knowswell	2335
550	knowswell	29905
550	knowswell	1232
552	boss	24452
552	knowswell	46051
554	knowswell	44913
556	knowswell	34764
556	knowswell	42228
556	knowswell	31208
556	knowswell	32465
556	knowswell	2527
556	knowswell	23484
556	knowswell	16856
556	knowswell	27347
556	knowswell	32350
556	knowswell	19152
556	knowswell	39234
556	knowswell	47789
556	knowswell	8115
556	knowswell	47034
556	knowswell	15072
556	knowswell	45429
556	knowswell	46154
556	knowswell	46300
556	knowswell	35515
556	knowswell	27162
556	knowswell	28223
556	knowswell	41877
556	knowswell	8792
556	knowswell	27106
556	knowswell	43371
556	knowswell	26300
556	knowswell	47906
556	knowswell	44835
556	knowswell	26259
556	knowswell	34884
556	knowswell	41892
556	knowswell	31162
556	knowswell	8153
556	olderRelative	5457
558	knowswell	33931
560	mentor	30706
561	knowswell	34995
561	knowswell	37685
562	idol	40769
562	knowswell	32133
562	knowswell	35889
563	idol	28000
563	idol	46227
563	knowswell	26034
565	knows	46987
565	knowswell	6386
565	knowswell	16143
565	knowswell	28905
566	knowswell	13342
567	knowswell	14563
568	knowswell	35239
572	knowswell	42911
573	knows	13823
574	knows	18275
574	knowswell	40967
577	knows	45931
577	knows	40728
577	knows	42714
577	knows	48044
577	knows	27449
577	knows	35763
577	knows	49564
577	knows	49047
577	knows	34164
577	knows	38088
577	knows	18676
577	knows	32872
577	knows	9869
577	knows	34151
577	knows	39051
577	knows	16305
577	knows	2316
577	knows	46520
577	knows	17031
577	knows	16244
577	knows	12199
577	knows	5441
577	knows	48012
577	knows	25651
577	knows	34942
577	knows	21673
577	knows	25634
577	knows	33239
577	knows	37425
577	knows	20626
577	knows	22883
577	knows	13578
577	knows	6441
577	knows	17465
577	knows	5422
577	knows	26990
577	knows	39899
577	knows	31187
577	knows	37364
577	knows	31239
577	knows	36699
577	knows	6674
577	knows	13555
577	knows	37539
577	knows	8449
577	knows	35063
577	knows	12159
577	knows	44427
577	knows	775
577	knows	8828
577	knows	14422
577	knows	26832
577	knows	33348
577	knows	19487
577	knows	18329
577	knows	41908
577	knows	37872
577	knows	16917
577	knows	31426
577	knows	32438
577	knows	37854
577	knows	2345
577	knows	15721
577	knows	23744
577	knows	13132
577	knows	22659
577	knows	46983
577	knows	32854
577	knows	19358
577	knows	2487
577	knows	21722
577	knows	37116
577	knows	13514
577	knows	4676
577	knows	6702
577	knows	1416
577	knows	38835
577	knows	43862
577	knows	45988
577	knows	30254
577	knows	49358
577	knows	38361
577	knowswell	42319
577	olderRelative	7748
577	olderRelative	17619
578	knowswell	17240
578	knowswell	16644
578	knowswell	35055
578	mentor	22073
578	idol	16811
579	idol	31736
580	knowswell	41539
580	knowswell	29129
581	knowswell	21977
582	boss	18204
582	mentor	42617
583	knowswell	28530
583	knowswell	3694
583	knowswell	8196
583	knowswell	28703
583	idol	8343
583	idol	44127
584	boss	28479
584	boss	32395
584	knowswell	43002
584	knowswell	29829
585	knowswell	40723
586	olderRelative	20157
586	idol	26924
586	idol	733
587	knowswell	6946
588	knowswell	4931
588	knowswell	43310
588	knowswell	5816
588	knowswell	20339
588	knowswell	14619
589	knows	14690
589	knows	18360
589	knows	27402
589	knowswell	28768
590	olderRelative	7431
590	olderRelative	7748
590	idol	39249
590	knowswell	27900
590	olderRelative	43945
592	knowswell	26606
594	boss	36016
595	knows	7533
595	knows	27091
595	knows	6331
595	knows	13948
595	knows	46520
598	olderRelative	1163
598	olderRelative	22831
598	olderRelative	45786
598	olderRelative	30692
598	olderRelative	24352
600	knows	46291
600	knows	11022
600	idol	43509
600	knowswell	20381
601	knows	41161
601	knows	37131
601	knows	36256
602	idol	47438
602	knowswell	45028
603	knowswell	24889
604	knows	30233
604	knows	4344
604	knows	44495
604	knowswell	24484
604	knows	26845
605	knowswell	8757
605	knowswell	39493
605	knowswell	39686
605	mentor	8814
605	knowswell	44271
607	boss	48739
607	boss	15653
607	idol	20271
608	knows	27855
608	boss	18416
609	olderRelative	39482
609	boss	14641
610	knowswell	23012
611	knowswell	25971
611	knowswell	44461
612	knowswell	48289
612	knowswell	41395
612	knowswell	16759
612	knowswell	7531
612	knowswell	47239
612	knowswell	45766
612	knowswell	49056
612	knowswell	41575
613	knowswell	17857
613	knowswell	46860
613	knowswell	19709
613	knowswell	25484
613	knowswell	6181
613	knowswell	15624
613	knowswell	14816
613	knowswell	31766
613	knowswell	1477
613	knowswell	2112
613	knowswell	47318
613	knowswell	3335
613	knowswell	30518
613	knowswell	31286
613	knowswell	5141
613	knowswell	16304
613	knowswell	20844
613	knowswell	3128
614	knows	29416
615	idol	30714
615	idol	22640
615	knowswell	19311
616	boss	42720
616	boss	14079
617	knows	1677
617	idol	9499
617	knowswell	45716
620	olderRelative	4348
620	knowswell	41893
620	knowswell	24863
621	knowswell	42009
625	knowswell	27963
625	mentor	20708
626	boss	24840
626	idol	29072
627	knowswell	9293
629	olderRelative	7748
629	olderRelative	3328
629	idol	45908
630	knowswell	49072
631	idol	43790
632	knowswell	37001
632	knowswell	8279
632	knowswell	49600
632	knowswell	32756
632	knowswell	42542
632	knowswell	5667
633	knowswell	45818
633	knowswell	28710
633	knowswell	1135
633	knowswell	13710
633	knowswell	41708
633	knowswell	472
633	knowswell	3218
633	knowswell	27758
635	knows	42359
635	knows	46520
635	knows	15792
636	knows	18525
636	mentor	20708
637	knows	35797
639	knows	45877
639	knows	4400
639	knows	1422
642	knows	47330
642	knows	22351
642	knowswell	47375
643	knows	35760
645	knowswell	28844
645	knowswell	45150
646	olderRelative	20914
647	knows	17080
647	knowswell	36326
647	knowswell	46182
647	knowswell	23547
647	knows	43050
647	knows	37012
647	knows	22345
648	knows	31918
649	knows	14017
649	knowswell	43858
650	knows	42068
652	idol	17197
654	knowswell	17623
655	knowswell	26315
655	knowswell	48301
655	knowswell	46796
656	knowswell	37476
659	knowswell	17398
660	boss	1984
663	olderRelative	45366
663	knowswell	45887
664	knows	47168
664	mentor	27936
664	mentor	45332
664	mentor	20708
666	boss	4864
666	knowswell	41303
667	knowswell	27215
667	knowswell	2420
667	knowswell	22992
668	knowswell	43002
671	idol	6373
671	idol	21584
671	knowswell	44800
671	mentor	36895
672	olderRelative	11470
672	idol	43727
676	boss	42616
679	knows	36132
679	knows	19648
679	knowswell	12484
680	knowswell	39234
680	knowswell	29831
682	boss	33729
682	idol	35632
682	knowswell	26681
682	mentor	26128
682	knows	3410
682	knows	12999
683	mentor	14735
684	knowswell	20265
684	knowswell	14328
684	knowswell	37864
686	knowswell	8753
690	knowswell	28223
691	mentor	10113
693	mentor	23865
695	knowswell	11101
695	knowswell	48745
696	knows	922
696	knows	29798
696	knows	5422
696	knows	41765
696	knows	16524
696	knows	49495
696	knows	2637
697	idol	36364
699	olderRelative	47038
699	olderRelative	24217
699	idol	10654
700	knowswell	48758
700	knowswell	12428
702	boss	44890
702	idol	37177
703	knowswell	17839
704	idol	7563
705	knowswell	867
706	knowswell	44624
709	idol	25149
709	idol	24578
709	idol	2675
710	olderRelative	44412
711	knows	19655
711	knows	39096
711	mentor	9288
712	knowswell	48245
713	knows	5098
713	knowswell	27311
714	knowswell	15551
714	knowswell	1940
716	knowswell	8073
716	knowswell	23337
717	knowswell	20265
719	boss	46531
721	idol	22211
722	olderRelative	44412
724	knowswell	10109
725	olderRelative	29867
725	boss	19598
725	boss	28935
725	idol	4686
728	knows	40054
728	knows	43050
728	knows	9855
728	olderRelative	43369
729	knowswell	24465
730	knowswell	43521
731	idol	42813
731	knowswell	20453
731	knowswell	48388
732	knows	9797
733	idol	17543
735	knowswell	36451
735	knowswell	46409
735	knowswell	45999
735	knowswell	41303
735	knowswell	41217
735	knows	35689
735	knowswell	33672
735	knowswell	46290
735	knowswell	36253
736	idol	18403
736	idol	25112
736	idol	30558
736	idol	24354
737	idol	39674
738	olderRelative	44226
739	idol	48554
739	knowswell	18004
739	knowswell	48763
739	knowswell	7709
740	knowswell	3370
740	knowswell	15419
740	knowswell	39826
740	knowswell	15578
742	knowswell	39482
742	knowswell	9348
742	knowswell	29036
743	boss	29947
743	knowswell	20046
743	knowswell	28598
744	knows	6577
745	knowswell	27859
746	knowswell	26084
748	knowswell	27575
748	knowswell	44870
748	knowswell	39140
748	knowswell	1827
748	knowswell	38672
748	knowswell	38442
748	knowswell	11176
748	knowswell	28591
748	knowswell	6480
748	knowswell	11396
748	knowswell	20503
748	knowswell	43124
748	knowswell	14945
748	knowswell	19865
748	knowswell	43851
748	knowswell	45409
748	knowswell	19222
748	knowswell	4469
